url,main_label,secondary_label
https://www.serviporno.com/tag/masturbarse/,Adults,
https://www.trendyporn.com/,Adults,
https://www.xfreehd.com/,Adults,
https://www.xnxx.com/,Adults,
https://www.xnxx.com/search/espanol?top,Adults,
https://www.xvideos.com/,Adults,
https://www.xvideos.com/video.iuolvhf9309/nf_busty_-_leche_de_enormes_tetas_naturales_eyaculacion_de_la_polla_s5_e6,Adults,
https://www.xvideos.com/video.uoltfbl7eb8/pie4k._queria_follarla_llenarla_de_semen,Adults,
https://www.youjizz.com/,Adults,
https://www.youjizz.com/tags/anal-1.html,Adults,
https://www.youjizz.com/top-rated/1.html,Adults,
https://www.youporn.com/,Adults,
https://www.youporn.com/porntags/licking-pussy/,Adults,
https://xorgasmo.com/,Adults,
https://xorgasmo.com/categories/,Adults,
https://2seewhales.com/blog/how-smart-are-whales-dolphins/,Animals i Mascotes,
https://a-z-animals.com/animals/fish/,Animals i Mascotes,
https://a-z-animals.com/blog/the-10-best-animals-to-keep-as-pets/,Animals i Mascotes,
https://ajuntament.barcelona.cat/premsa/2023/05/22/111-especies-de-catalunya-es-troben-en-perill-dextincio/,Animals i Mascotes,
https://animalia.cat/es/conoces-tortugas-autoctonas-de-donde-vives/,Animals i Mascotes,
https://animals.howstuffworks.com/animal-facts/10-smartest-animals.htm,Animals i Mascotes,
https://bearwithus.org/8-bears-of-the-world/,Animals i Mascotes,
https://ca.wikipedia.org/wiki/Animal_de_companyia,Animals i Mascotes,
https://ca.wikipedia.org/wiki/Aquari_(recipient),Animals i Mascotes,
https://ca.wikipedia.org/wiki/R%C3%A8ptils,Animals i Mascotes,
https://ca.wikipedia.org/wiki/Refugi_d%27animals,Animals i Mascotes,
https://ca.wikipedia.org/wiki/Serps,Animals i Mascotes,
https://caas.selva.cat/,Animals i Mascotes,
https://catalunyadiari.com/actualitat/tretze-serps-verinoses-existir-mercat,Animals i Mascotes,
https://catfriendly.com/be-a-cat-friendly-caregiver/best-ways-handle-pet-cats/,Animals i Mascotes,
https://catfriendly.com/why-does-my-cat/scratching/,Animals i Mascotes,
https://catfriendly.com/why-does-my-cat/stalking-hunting/,Animals i Mascotes,
https://concepto.de/animales-salvajes/,Animals i Mascotes,
https://definicion.de/animal-salvaje/,Animals i Mascotes,
https://donaciones.zoodelpirineu.com/ca/alimentos-para-los-animales/,Animals i Mascotes,
https://donaciones.zoodelpirineu.com/centro-de-rescate-de-animales-salvajes-a-catalunya/,Animals i Mascotes,
https://en.wikipedia.org/wiki/Collar_(animal),Animals i Mascotes,
https://en.wikipedia.org/wiki/List_of_horse_breeds,Animals i Mascotes,
https://entrenosotros.consum.es/va/trucs-gossos-casa,Animals i Mascotes,
https://es.wikipedia.org/wiki/Adopci%C3%B3n_de_animales,Animals i Mascotes,
https://es.wikipedia.org/wiki/Galgo_espa%C3%B1ol,Animals i Mascotes,
https://es.wikipedia.org/wiki/Testudines,Animals i Mascotes,
https://horserookie.com/how-to-handle-a-beginner-handle-a-horse/,Animals i Mascotes,
https://howtogetridx.techinfus.com/ca/kak-nauchit-sobaku-davat-lapu-poleznye-sovety/,Animals i Mascotes,
https://humanidades.com/perro/,Animals i Mascotes,
https://kerubi.es/que-es-kerubi/,Animals i Mascotes,
https://kids.britannica.com/kids/article/animal/352756,Animals i Mascotes,
https://larcaveterinaria.com/ca/idees-entretenir-gos-dins-casa/,Animals i Mascotes,
https://madridsalud.es/cuidados-basicos-para-los-animales-de-compania-perros-y-gatos/,Animals i Mascotes,
https://mcng.cat/recerca-bibio-reptils-i-amfibis/herpetologia-serpcat/serpcat-serps-de-catalunya,Animals i Mascotes,
https://mediambient.gencat.cat/ca/05_ambits_dactuacio/patrimoni_natural/fauna-autoctona-protegida/centres-fauna-salvatge-animals-ferits/funcions-centres-recuperacio/centres-recuperacio-departament/centre-fauna-torreferrussa/index.html,Animals i Mascotes,
https://monplaneta.cat/reportatges/les-11-serps-que-pots-trobar-als-boscos-de-catalunya-dues-de-verinoses-32952/,Animals i Mascotes,
https://multiplag.com/blogs/informacion-de-plagas/tipos-de-aranas-en-espana,Animals i Mascotes,
https://parc-animalier.faune-pyreneenne.fr/index.php?page=parc_inici&langue=ca,Animals i Mascotes,
https://petshelter.miwuki.com/perros-en-adopcion-en-barcelona,Animals i Mascotes,
https://protectorabcn.es/,Animals i Mascotes,
https://protectoramataro.org/es/buscador,Animals i Mascotes,
https://racotortuga.blogspot.com/2011/11/els-diferents-tipus-de-tortugues.html,Animals i Mascotes,
https://sentientmedia.org/animals-intelligence/,Animals i Mascotes,
https://sentientmedia.org/which-animals-are-most-intelligent/,Animals i Mascotes,
https://sostenibleosustentable.com/ca/medi-ambient/animals-perill-dextincio/,Animals i Mascotes,
https://web.gencat.cat/ca/situacions-de-vida/familia/tenir-animal-companyia/,Animals i Mascotes,
https://web.gencat.cat/ca/temes/societat/vull-un-animal-de-companyia/adopta/,Animals i Mascotes,
https://web.gencat.cat/ca/temes/societat/vull-un-animal-de-companyia/quin-son-els-animals-de-companyia/,Animals i Mascotes,
https://web.gencat.cat/ca/temes/societat/vull-un-animal-de-companyia/tinenca-responsable/,Animals i Mascotes,
https://www.alouetteanimalhospital.ca/10-pet-care-tips/,Animals i Mascotes,
https://www.anfaac.org/anfaac/destacados/las-mascotas-en-la-sociedad_17_31_22_0_1_in.html,Animals i Mascotes,
https://www.aquariumbcn.com/exhibicion/el-mediterraneo/,Animals i Mascotes,
https://www.bezzia.com/ca/4-animals-ex%C3%B2tics-que-estan-de-moda-com-a-mascota/,Animals i Mascotes,
https://www.bezzia.com/ca/animals-de-companyia-que-podem-tenir-a-casa/,Animals i Mascotes,
https://www.bezzia.com/ca/contribueix-a-el-benestar-dels-animals-sense-gastar-diners/,Animals i Mascotes,
https://www.bezzia.com/ca/els-millors-trucs-per-ensenyar-al-teu-gos/,Animals i Mascotes,
https://www.bezzia.com/ca/jugar-animals-nens/,Animals i Mascotes,
https://www.cntraveler.com/stories/2016-06-21/the-10-most-dangerous-animals-in-the-world,Animals i Mascotes,
https://www.cobberdogking.com/ca/blog/article/dog-avoid-pick-up-ground-things,Animals i Mascotes,
https://www.consumer.es/ca/mascotas-ca/10-animals-que-poden-ser-mascotes-i-uns-altres-que-mai-haurem-de-tenir-a-casa.html,Animals i Mascotes,
https://www.curiositats.cat/curiositats-sobre-les-balenes/,Animals i Mascotes,
https://www.descobrir.cat/ca/notices/2018/07/5-parcs-d-animals-en-semillibertat-4246.php,Animals i Mascotes,
https://www.discoverwildlife.com/animal-facts/deadliest-animals-to-humans,Animals i Mascotes,
https://www.enciclopedia.cat/atles-de-la-diversitat/lorigen-dels-animals-domestics,Animals i Mascotes,
https://www.fundacion-affinity.org/perros-gatos-y-personas/busco-un-animal-de-compania/la-adopcion-una-nueva-oportunidad-para-los,Animals i Mascotes,
https://www.granjanatura.com/pag/animals/,Animals i Mascotes,
https://www.miwuki.com/donacion-protectoras-de-animales,Animals i Mascotes,
https://www.nationalgeographic.com.es/animales/perros,Animals i Mascotes,
https://www.nationalgeographic.com/animals/article/domesticated-animals,Animals i Mascotes,
https://www.nationalgeographic.es/animales/los-animales-mas-raros-del-mundo,Animals i Mascotes,
https://www.purina.es/cuidados/perros/comportamiento/adiestramiento/5-trucos-faciles-divertidos-ensenar-perro,Animals i Mascotes,
https://www.purina.es/encuentra-mascota/razas-de-perro,Animals i Mascotes,
https://www.reservawildforest.org/,Animals i Mascotes,
https://www.reserveafricainesigean.fr/en/,Animals i Mascotes,
https://www.sciencefocus.com/nature/smartest-animals,Animals i Mascotes,
https://www.thesprucepets.com/most-popular-horse-breeds-1886146,Animals i Mascotes,
https://www.tiendanimal.es/articulos/,Animals i Mascotes,
https://www.treehugger.com/smartest-animals-earth-4864285,Animals i Mascotes,
https://www.ultimatekilimanjaro.com/the-15-smartest-animals-in-the-world/,Animals i Mascotes,
https://www.veterinarisgirona.es/es/,Animals i Mascotes,
https://www.watchmojo.com/articles/top-10-most-dangerous-reptiles-on-earth,Animals i Mascotes,
https://www.worldwildlife.org/descubre-wwf/historias/9-datos-sorprendentes-sobre-los-elefantes,Animals i Mascotes,
https://www.yourdictionary.com/articles/animals-types-characteristics,Animals i Mascotes,
https://www.zooplus.es/magazine/gatos/adiestramiento-felino/10-trucos-para-gatos-inteligentes-como-ensenar-trucos-a-gatos,Animals i Mascotes,
https://zoobarcelona.cat/ca/animals/hiena-tacada,Animals i Mascotes,
https://zoobarcelona.cat/ca/animals/reptils,Animals i Mascotes,
https://zoobarcelona.cat/ca/fundacio/recerca-en-conservacio,Animals i Mascotes,
https://zoobarcelona.cat/es/actividades/para-familias,Animals i Mascotes,
https://zoodelpirineu.com/,Animals i Mascotes,
http://tallersfabregat.com/2017/11/06/diferencies-entre-un-cotxe-hibrid-i-un-cotxe-convencional/,Automoció,
https://albertlacostataller.com/ca/triar-el-millor-motor-per-a-cotxe/,Automoció,
https://albertlacostataller.com/ca/triar-millor-oli-motor/,Automoció,
https://andromedamoto.com/blogs/articles/best-superbikes,Automoció,
https://arc-soluciones.com/ca/frens-d-un-cotxe-com-funcionen-i-quins-tipus-hi-ha/,Automoció,
https://autoescuela-barcelona.com/ca/blog/11-avantatges-de-poder-conduir-un-cotxe-amb-el-teu-carnet/,Automoció,
https://beteve.cat/economia/quin-tipus-motor-compra-cotxe/,Automoció,
https://blog.applusiteuve.com/ca/quins-son-els-avantatges-de-tenir-un-cotxe-electric/,Automoció,
https://blog.grupocajamar.com/ventajas-y-desventajas-de-las-motos-y-de-los-coches/,Automoció,
https://blog.ocasionplus.com/mejores-coches-calidad-precio/,Automoció,
https://blog.verti.es/moto/moto-o-coche/,Automoció,
https://ca.ml-vehicle.com/info/drum-brakes-vs-disc-brakes-which-is-better-fo-80215812.html,Automoció,
https://ca.ml-vehicle.com/info/front-vs-mid-vs-rear-engine-cars-compared-pr-80215798.html,Automoció,
https://carbuzz.com/features/most-reliable-engines/,Automoció,
https://colbo.net/ca/els-problemes-mes-comuns-als-frens-del-cotxe/,Automoció,
https://e-noticies.cat/societat/motor-hidrogen-canvies-completament-cotxes,Automoció,
https://fastestlaps.com/lists/top-quickest-stoppers-60mph,Automoció,
https://hitcon.es/ca/blog/frens-cotxe/,Automoció,
https://idoneo.es/guias/rankings/los-motores-mas-fiables,Automoció,
https://medium.com/@marketing_46237/choosing-between-a-motorbike-and-a-car-which-is-best-for-you-c29cfb179fe1,Automoció,
https://medium.com/@seohawghalters/the-best-motorcycle-brake-caliper-brands-stopping-power-redefined-149e5f3a16f6,Automoció,
https://motodirecta.es/mejores-marcas-motos/,Automoció,
https://motor.elpais.com/conducir/los-10-mejores-motores-de-2022/,Automoció,
https://motor.elpais.com/motos/las-mejores-motos-de-cada-categoria/,Automoció,
https://motor88.es/comparativa/cuales-son-los-mejores-motores-de-coches-y-por-que/,Automoció,
https://phoenixmotorcycletraining.co.uk/car-vs-motorcycles-3-reasons-learn-to-ride/,Automoció,
https://tallersqueralto.com/car-services/frens/,Automoció,
https://tyremanmc.com.au/articles/the-benefits-of-commuting-by-motorcycle/,Automoció,
https://www.assegur.com/totmagazine/coche-o-moto-beneficios-e-inconvenientes/,Automoció,
https://www.autobild.es/listas/10-mejores-coches-llegan-2024-1343480,Automoció,
https://www.autobild.es/listas/7-coches-mejor-frenan-mercado-999013,Automoció,
https://www.autobild.es/noticias/5-mejores-coches-motores-cuatro-cilindros-historia-1370840,Automoció,
https://www.autobild.es/practicos/las-5-grandes-ventajas-moto-frente-al-coche-300361,Automoció,
https://www.autobild.es/reportajes/10-mejores-motores-cuatro-cilindros-venta-espana-2023-1179620,Automoció,
https://www.autoevolution.com/news/these-are-the-5-best-braking-cars-entitled-to-wear-license-plates-207967.html,Automoció,
https://www.autoexpress.co.uk/car-reviews/14160/top-stops-braking-test,Automoció,
https://www.autohero.com/es/consejos-de-compra/motores-diesel-mas-fiables/,Automoció,
https://www.automobilebarcelona.com/ca/quin-cotxe-em-compro-combustio-hibrid-o-electric/,Automoció,
https://www.avscobikecourses.co.uk/2022/10/05/ten-reasons-why-riding-a-motorbike-is-better-than-driving-a-car/,Automoció,
https://www.bassolsenergia.com/ca/blog/cotxe-electric-o-de-benzina/,Automoció,
https://www.bbv.vegas/best-types-of-brakes-for-motorcycles/,Automoció,
https://www.bennetts.co.uk/bikesocial/news-and-views/advice/new-riders-and-training/twelve-differences-between-cars-and-bikes,Automoció,
https://www.brembo.com/en/company/news/50-special,Automoció,
https://www.brembo.com/en/company/news/brembo-brakes-5-powerful-bikes-world,Automoció,
https://www.brembo.com/es/company/news/brembo-domina-el-top-15-de-los-coches-que-mejor-frenan-1,Automoció,
https://www.budgetdirect.com.au/motorcycle-insurance/guides/motorcycle-vs-car-8-reasons-to-ditch-your-car-for-a-motorcycle.html,Automoció,
https://www.caranddriver.com/es/coches/planeta-motor/g46263694/mejores-coches-2024/,Automoció,
https://www.carwow.es/blog/que-tamano-motor-elegir#gref,Automoció,
https://www.cinch.co.uk/guides/choosing-a-car/six-engines,Automoció,
https://www.citaprevia.cat/diesel-o-gasolina-consells-per-triar-la-millor-opcio/,Automoció,
https://www.citauto.es/ca/social/bloc/57-els-20-cotxes-mes-fiables-de-segona-ma-per-menys-de-3000-euros.html,Automoció,
https://www.citauto.es/ca/social/bloc/71-olis-per-a-cotxes-i-les-seves-propietats.html,Automoció,
https://www.ciutatdelmotor.com/quin-cotxe-compro-al-meu-fill/,Automoció,
https://www.cycleworld.com/ten-best-motorcycles/,Automoció,
https://www.devittinsurance.com/guides/80-years-of-devitt/best-motorcycles/,Automoció,
https://www.diariomotor.com/,Automoció,
https://www.elconfidencialdigital.com/articulo/motor/cuanto-ahorra-moto-comparacion-coche/20220224163059355319.html,Automoció,
https://www.elnortedecastilla.es/sociedad/coche-moto-mantenimiento-caro-20240226134959-nt.html,Automoció,
https://www.esser.cat/ca/2022/05/19/quins-avantatges-tenen-els-cotxes-electrics/,Automoció,
https://www.europapress.es/motor/noticia-comprar-moto-vs-coche-resulta-fantastico-hoy-dia-20230929123258.html,Automoció,
https://www.formulamoto.es/carnet-moto/las-12-motos-mas-potentes-de-2023/384508.htmls,Automoció,
https://www.goodwood.com/grr/road/news/the-best-cars-to-use-the-w12-engine/,Automoció,
https://www.gtrent.com/article-99-le-10-auto-che-frenano-meglio-secondo-auto-motor-und-sport-.html,Automoció,
https://www.hotcars.com/best-car-greatest-engines-in-production/,Automoció,
https://www.itv-tuvrheinland.es/ca/el-sistema-start-stop-del-cotxe,Automoció,
https://www.itv-tuvrheinland.es/ca/la-importancia-dels-frens,Automoció,
https://www.motor.es/noticias/mejor-motor-coche-202175713.html,Automoció,
https://www.motor.mapfre.es/consejos-practicos/consejos-de-conduccion/cruise-control/,Automoció,
https://www.motor.mapfre.es/consejos-practicos/consejos-para-ahorrar/que-consume-mas-un-coche-o-una-moto/,Automoció,
https://www.motor1.com/features/131080/300-horsepower-cars-under-10k/,Automoció,
https://www.motorpasion.com/espaciotoyota/como-funciona-el-control-de-velocidad-de-crucero-y-cuando-usarlo-para-ganar-en-seguridad,Automoció,
https://www.mundodeportivo.com/uncomo/motor/articulo/las-mejores-marcas-de-motos-53936.html,Automoció,
https://www.mundodeportivo.com/uncomo/motor/articulo/los-mejores-coches-del-mundo-53736.html,Automoció,
https://www.mundodeportivo.com/urbantecno/motor/los-6-motores-diesel-de-segunda-mano-mas-fiables-del-mercado,Automoció,
https://www.racc.cat/blog/cotxe/como-utilitzar-correctament-el-cruise-control/,Automoció,
https://www.race.es/como-usar-cruise-control,Automoció,
https://www.reynasa.es/estos-son-los-7-motores-mas-fiables-del-mundo/,Automoció,
https://www.rodesrecambios.es/blog/motores/tipos-de-motores/los-motores-mas-potentes-del-mundo-historia-automovil/,Automoció,
https://www.rodi.cat/cotxe/frens/,Automoció,
https://www.santalucia.es/articulos/coche-vs-moto,Automoció,
https://www.segre.com/ca/economia/240213/cotxes-hibrids-hibrids-endollables-electrics-gasolina-i-diesel-quina-millor-opcio-per_342128.html,Automoció,
https://www.slashgear.com/1235905/12-best-car-engines-currently-in-production-today/,Automoció,
https://www.supercars.net/blog/50-best-engines-of-all-time/,Automoció,
https://www.thecarexpert.co.uk/most-reliable-engines/,Automoció,
https://www.topgear.com/car-news/list/these-are-12-best-car-engines-1999-2018,Automoció,
https://www.topgear.com/car-news/top-gear-advice/10-amazing-engines-you-need-buy-and-cars-buy-them,Automoció,
https://www.youi.com.au/you-connect/articles-and-guides/car-vs-motorcycle-which-is-right-for-you,Automoció,
http://www.unl.edu.ar/ingreso/cursos/cac/21ot/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
http://www.xtec.cat/iestorredembarra/tecnologia/tecmec/tecmect24/treball.htm,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://amcselekt.es/blog/archivo-amcbreak/los-robots-mas-avanzados/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://aws.amazon.com/es/what-is/gpt/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://bestlifeonline.com/number-facts/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://blog.inmersys.com/realidad-virtual-tecnologia,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://blog.invgate.com/es/gpt-3-vs-bert,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://byjus.com/biology/photosynthesis/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://byjus.com/physics/thermodynamics/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.solar-energia.net/que-es-energia-solar/exemples/fotosintesi,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/4G,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/5G,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Canvi_clim%C3%A0tic,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Ci%C3%A8ncia,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Conservaci%C3%B3_de_l%27energia,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Di%C3%B2xid_de_carboni,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Divisi%C3%B3_cel%C2%B7lular,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Element_qu%C3%ADmic,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Experiment,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Gigabyte,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/IPhone,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Matem%C3%A0tiques,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Microbiologia,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Model_matem%C3%A0tic,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/NASA,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Nanotecnologia,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Perif%C3%A8ric,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Rob%C3%B2tica,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Sistema_operatiu,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Teclat_d%27ordinador,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Teoria_de_la_relativitat,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ca.wikipedia.org/wiki/Unitat_central_de_processament,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://cdigital.cat/realitat-virtual/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ciencia.nasa.gov/ciencias-terrestres/la-capa-de-nieve-de-los-andes-persiste/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://ciencia.nasa.gov/universo/mas-planetas-que-estrellas-el-legado-de-kepler/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://codelearn.cat/blog/realitat-virtual-i-realitat-augmentada-diferencies/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://codelearn.cat/blog/teclats-gaming-com-escollir-la-millor-opcio-per-a-tu/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://concepto.de/microbiologia/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://culturadigital.blog.gencat.cat/2019/07/09/qwerty-qwertz-azerty-coneixes-tots-els-tipus-de-teclats/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://depor.com/depor-play/tecnologia/xiaomi-que-significa-la-palabra-redmi-que-aparece-en-la-parte-trasera-de-los-celulares-aplicaciones-android-smartphone-tecnologia-truco-tutorial-celulares-app-apps-meaning-nnda-nnni-noticia/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://educaciodigital.cat/ioc-batx/moodle/mod/book/tool/print/index.php?id=9592,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://en.wikipedia.org/wiki/Climate_change,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://en.wikipedia.org/wiki/Energy,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://en.wikipedia.org/wiki/Evolution,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://en.wikipedia.org/wiki/Golden_ratio,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://en.wikipedia.org/wiki/Photosynthesis,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://en.wikipedia.org/wiki/Samsung_Galaxy_Note_series,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://en.wikipedia.org/wiki/Scientific_calculator,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://en.wikipedia.org/wiki/String_theory,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://en.wikipedia.org/wiki/Thermodynamics,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://energyeducation.ca/Enciclopedia_de_Energia/index.php/Ley_de_conservaci%C3%B3n_de_la_energ%C3%ADa,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.digitaltrends.com/celular/sistemas-ios-y-android/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.greenpeace.org/ca/trabajamos-en/cambio-climatico/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.khanacademy.org/science/physics/work-and-energy/hookes-law/a/what-is-elastic-potential-energy,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.linkedin.com/pulse/que-pintan-las-tarjetas-gr%C3%A1ficas-en-la-ineligencia-gonz%C3%A1lez-herrero,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.semrush.com/blog/realidad-virtual-influencia-contenidos/,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikihow.com/usar-un-mult%C3%ADmetro-digital,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/C%C3%A9lula,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/Cantidad_de_movimiento,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/Ciencia_experimental,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/Cyanobacteriota,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/Evoluci%C3%B3n_biol%C3%B3gica,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/Microorganismo,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/Nave_espacial,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/Oculus_Rift,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/Power_Bank,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/Realidad_virtual,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/Redmi,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://es.wikipedia.org/wiki/Tableta_(computadora),"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://fisicaiformula1.webcindario.com/treball_potncia_i_rendiment_i_energies.html,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://hipertextual.com/2016/02/darwin-evolucion,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://icn2.cat/ca/sobre-l-icn2/missio-i-activitat,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
https://icn2.cat/ca/sobre-l-icn2/produccio-cientifica,"Ciència, Tecnologia, Enginyeria i Matemàtiques",
